id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso
11576,2025-04-21 14:47:29.197319,San Miguel,Farmacia,Soleado,Medio,51,26
11577,2025-08-08 05:28:45.228226,Santa Ana,Restaurante,Soleado,Medio,26,0
11578,2025-05-08 17:31:34.381125,San Miguel,Restaurante,Soleado,Medio,45,6
11579,2025-05-20 11:53:13.935158,Santa Ana,Restaurante,Soleado,Medio,48,16
11580,2025-08-12 10:52:59.076609,San Salvador,Tienda en línea,Nublado,Medio,32,3
11581,2025-07-29 23:18:34.236039,La Libertad,Restaurante,Nublado,Bajo,24,0
11582,2025-06-30 13:08:18.288127,San Salvador,Supermercado,Lluvioso,Alto,68,43
11583,2025-06-12 02:10:19.544121,San Miguel,Tienda en línea,Nublado,Medio,41,4
11584,2025-04-20 07:52:57.469764,La Libertad,Farmacia,Soleado,Medio,42,6
11585,2025-03-07 21:35:33.902287,Santa Ana,Tienda en línea,Lluvioso,Medio,63,39
11586,2025-07-16 01:16:54.058139,San Salvador,Supermercado,Nublado,Alto,59,35
11587,2025-07-14 00:09:44.049779,La Libertad,Tienda en línea,Soleado,Medio,29,4
11588,2025-03-24 23:12:41.717217,San Miguel,Restaurante,Soleado,Alto,51,28
11589,2025-05-27 10:01:42.418134,San Miguel,Restaurante,Nublado,Bajo,42,18
11590,2025-08-14 19:22:42.770423,San Salvador,Supermercado,Nublado,Alto,47,16
11591,2025-08-22 02:04:35.413805,Santa Ana,Farmacia,Nublado,Medio,25,0
11592,2025-08-07 11:23:52.907305,San Salvador,Farmacia,Soleado,Bajo,44,6
11593,2025-08-21 11:57:44.815651,San Miguel,Farmacia,Soleado,Alto,64,24
11594,2025-08-18 02:55:48.049556,La Libertad,Farmacia,Nublado,Bajo,24,0
11595,2025-05-24 09:49:54.967604,San Salvador,Farmacia,Lluvioso,Medio,62,42
11596,2025-04-21 20:51:41.949051,San Salvador,Supermercado,Lluvioso,Alto,42,10
11597,2025-08-13 11:56:40.656698,La Libertad,Restaurante,Soleado,Alto,45,18
11598,2025-06-12 09:24:22.040221,San Miguel,Tienda en línea,Soleado,Alto,62,35
11599,2025-05-27 08:00:21.100999,San Miguel,Restaurante,Soleado,Alto,61,29
11600,2025-06-07 04:29:54.980377,La Libertad,Restaurante,Lluvioso,Bajo,27,0
11601,2025-05-07 19:47:44.805313,Santa Ana,Tienda en línea,Lluvioso,Alto,61,27
11602,2025-03-16 11:03:06.533539,San Salvador,Farmacia,Soleado,Bajo,42,18
11603,2025-08-19 18:29:50.045740,La Libertad,Supermercado,Nublado,Alto,56,23
11604,2025-07-18 18:16:19.885661,La Libertad,Farmacia,Nublado,Bajo,41,6
11605,2025-03-08 21:05:18.831743,La Libertad,Supermercado,Nublado,Medio,40,7
11606,2025-03-14 08:15:55.019024,San Salvador,Tienda en línea,Soleado,Alto,49,24
11607,2025-05-19 01:16:53.846321,La Libertad,Farmacia,Soleado,Medio,29,9
11608,2025-07-04 17:06:12.443685,San Miguel,Restaurante,Nublado,Medio,33,13
11609,2025-06-01 14:49:19.639376,San Miguel,Supermercado,Lluvioso,Alto,48,12
11610,2025-06-02 07:33:42.584777,Santa Ana,Restaurante,Soleado,Bajo,35,7
11611,2025-08-03 21:05:23.716614,San Salvador,Tienda en línea,Lluvioso,Bajo,37,4
11612,2025-04-06 10:46:52.467251,Santa Ana,Restaurante,Lluvioso,Bajo,42,6
11613,2025-05-24 00:32:35.490609,La Libertad,Supermercado,Lluvioso,Bajo,33,5
11614,2025-04-04 18:15:00.174233,Santa Ana,Supermercado,Nublado,Alto,44,19
11615,2025-04-15 10:05:36.488398,San Miguel,Farmacia,Nublado,Medio,40,7
11616,2025-05-20 17:13:56.871177,La Libertad,Tienda en línea,Soleado,Medio,46,26
11617,2025-08-21 01:00:29.649635,San Miguel,Farmacia,Soleado,Alto,50,30
11618,2025-05-06 07:50:52.926247,La Libertad,Supermercado,Lluvioso,Bajo,44,9
11619,2025-06-15 17:29:00.459753,San Miguel,Supermercado,Lluvioso,Alto,45,7
11620,2025-05-02 10:26:34.590429,San Miguel,Farmacia,Nublado,Medio,24,0
11621,2025-03-18 07:11:00.449295,La Libertad,Tienda en línea,Lluvioso,Medio,46,20
11622,2025-03-11 04:30:02.856273,Santa Ana,Restaurante,Lluvioso,Medio,51,29
11623,2025-04-07 23:54:21.721536,San Salvador,Restaurante,Soleado,Medio,41,20
11624,2025-03-14 07:12:19.444289,San Miguel,Tienda en línea,Nublado,Alto,40,10
11625,2025-08-25 23:56:12.379815,La Libertad,Supermercado,Lluvioso,Alto,62,33
11626,2025-07-20 05:27:09.632063,Santa Ana,Tienda en línea,Nublado,Bajo,30,0
11627,2025-08-18 09:44:49.360514,San Miguel,Supermercado,Soleado,Alto,36,0
11628,2025-03-28 21:33:04.840107,San Miguel,Restaurante,Nublado,Bajo,21,0
11629,2025-06-29 11:29:26.876297,Santa Ana,Restaurante,Soleado,Alto,49,21
11630,2025-05-19 19:50:21.723576,Santa Ana,Farmacia,Lluvioso,Bajo,54,30
11631,2025-05-15 11:52:29.687179,Santa Ana,Tienda en línea,Nublado,Medio,31,0
11632,2025-07-19 13:01:09.536133,San Miguel,Supermercado,Nublado,Bajo,23,0
11633,2025-08-23 22:28:37.038558,Santa Ana,Tienda en línea,Nublado,Alto,55,28
11634,2025-03-08 06:40:16.944984,San Miguel,Restaurante,Nublado,Bajo,42,6
11635,2025-07-04 08:09:03.108372,San Salvador,Tienda en línea,Lluvioso,Alto,47,25
11636,2025-04-17 15:26:44.312130,San Salvador,Tienda en línea,Nublado,Alto,59,33
11637,2025-06-08 02:29:42.426339,San Miguel,Farmacia,Lluvioso,Alto,60,29
11638,2025-08-29 15:59:15.481016,San Salvador,Supermercado,Soleado,Bajo,19,0
11639,2025-03-17 04:24:45.550681,San Salvador,Tienda en línea,Soleado,Alto,50,25
11640,2025-07-20 14:21:49.711142,La Libertad,Farmacia,Lluvioso,Medio,46,16
11641,2025-05-08 12:41:46.665200,San Salvador,Supermercado,Nublado,Alto,40,3
11642,2025-03-07 15:21:17.228312,San Miguel,Farmacia,Nublado,Medio,50,17
11643,2025-04-04 18:57:21.131499,San Miguel,Tienda en línea,Soleado,Bajo,33,0
11644,2025-05-29 04:10:36.542356,Santa Ana,Farmacia,Lluvioso,Medio,47,21
11645,2025-03-06 11:46:26.831333,Santa Ana,Supermercado,Soleado,Alto,58,19
11646,2025-04-08 01:14:58.153214,La Libertad,Tienda en línea,Lluvioso,Alto,50,15
11647,2025-06-08 02:26:04.764184,San Miguel,Farmacia,Nublado,Alto,60,34
11648,2025-05-24 14:01:49.258533,San Salvador,Farmacia,Soleado,Bajo,20,0
11649,2025-05-12 18:26:44.386543,La Libertad,Farmacia,Lluvioso,Alto,48,20
11650,2025-04-16 23:38:24.778618,San Miguel,Supermercado,Lluvioso,Bajo,48,25
11651,2025-08-23 01:17:07.411104,La Libertad,Farmacia,Nublado,Medio,52,15
11652,2025-06-29 21:52:30.163743,San Salvador,Tienda en línea,Nublado,Alto,50,17
11653,2025-06-29 03:49:24.638830,Santa Ana,Farmacia,Lluvioso,Bajo,40,0
11654,2025-08-12 16:19:13.529457,La Libertad,Farmacia,Soleado,Medio,31,0
11655,2025-08-30 10:23:13.523959,San Miguel,Tienda en línea,Nublado,Bajo,33,4
11656,2025-06-18 13:07:51.877125,La Libertad,Restaurante,Nublado,Bajo,26,5
11657,2025-06-26 01:44:40.832962,San Miguel,Supermercado,Soleado,Bajo,40,13
11658,2025-08-04 17:46:47.675782,San Salvador,Tienda en línea,Lluvioso,Bajo,22,0
11659,2025-07-11 01:10:38.538420,La Libertad,Farmacia,Nublado,Medio,52,27
11660,2025-07-28 06:31:33.928529,Santa Ana,Tienda en línea,Soleado,Bajo,33,0
11661,2025-06-28 04:58:19.810320,San Salvador,Farmacia,Nublado,Medio,39,2
11662,2025-03-26 07:15:28.057644,San Miguel,Tienda en línea,Soleado,Bajo,37,4
11663,2025-06-10 13:12:02.974203,La Libertad,Supermercado,Lluvioso,Alto,71,36
11664,2025-05-27 07:35:56.578368,San Miguel,Supermercado,Lluvioso,Medio,43,23
11665,2025-07-13 20:47:44.225642,San Miguel,Tienda en línea,Soleado,Bajo,29,0
11666,2025-03-18 00:32:21.666605,La Libertad,Farmacia,Soleado,Medio,26,0
11667,2025-05-15 13:14:40.275389,San Miguel,Restaurante,Nublado,Alto,61,29
11668,2025-06-12 11:04:59.681654,San Salvador,Restaurante,Soleado,Bajo,29,0
11669,2025-03-23 14:28:09.333754,Santa Ana,Tienda en línea,Nublado,Medio,40,15
11670,2025-03-07 20:37:45.912903,San Salvador,Supermercado,Soleado,Alto,39,0
11671,2025-08-23 20:49:25.774621,Santa Ana,Supermercado,Nublado,Alto,45,10
11672,2025-03-24 19:25:43.103798,San Miguel,Restaurante,Soleado,Alto,51,15
11673,2025-06-19 20:32:32.047077,Santa Ana,Supermercado,Nublado,Medio,42,6
11674,2025-08-02 12:15:43.729154,Santa Ana,Restaurante,Lluvioso,Medio,32,9
11675,2025-03-26 09:24:34.256640,La Libertad,Restaurante,Soleado,Medio,50,22
11676,2025-07-21 20:20:28.997028,San Salvador,Restaurante,Lluvioso,Bajo,33,0
11677,2025-07-06 10:18:54.836102,Santa Ana,Restaurante,Soleado,Alto,39,13
11678,2025-05-20 12:26:48.305145,La Libertad,Tienda en línea,Lluvioso,Alto,39,5
11679,2025-03-18 02:04:25.927828,La Libertad,Tienda en línea,Soleado,Medio,22,1
11680,2025-08-22 12:46:35.734247,Santa Ana,Farmacia,Nublado,Alto,60,25
11681,2025-06-22 06:04:14.622010,Santa Ana,Supermercado,Lluvioso,Alto,65,39
11682,2025-07-02 18:03:18.489203,San Salvador,Restaurante,Lluvioso,Medio,49,28
11683,2025-08-19 16:38:08.605110,San Miguel,Farmacia,Soleado,Medio,45,24
11684,2025-03-18 00:00:58.900281,La Libertad,Supermercado,Lluvioso,Medio,57,34
11685,2025-07-13 18:35:19.690981,Santa Ana,Tienda en línea,Nublado,Alto,51,28
11686,2025-06-15 08:03:10.118747,San Miguel,Supermercado,Nublado,Medio,38,1
11687,2025-05-23 07:20:17.930032,San Miguel,Restaurante,Soleado,Bajo,42,3
11688,2025-03-05 23:32:59.116372,San Salvador,Tienda en línea,Lluvioso,Alto,39,6
11689,2025-08-07 09:47:23.118973,San Miguel,Tienda en línea,Soleado,Medio,45,14
11690,2025-04-02 17:45:45.260873,San Miguel,Supermercado,Soleado,Medio,20,0
11691,2025-05-30 04:05:45.065267,Santa Ana,Supermercado,Nublado,Medio,33,9
11692,2025-03-08 09:05:48.554636,San Miguel,Tienda en línea,Soleado,Medio,51,29
11693,2025-05-20 08:47:38.014086,San Salvador,Supermercado,Soleado,Alto,58,33
11694,2025-06-05 03:32:00.829172,San Salvador,Supermercado,Nublado,Alto,41,18
11695,2025-07-19 08:21:26.644583,Santa Ana,Tienda en línea,Lluvioso,Alto,60,22
11696,2025-07-19 11:03:41.326909,La Libertad,Supermercado,Soleado,Medio,35,10
11697,2025-06-28 03:38:58.384552,Santa Ana,Tienda en línea,Lluvioso,Bajo,32,0
11698,2025-06-06 08:12:41.665072,La Libertad,Farmacia,Lluvioso,Medio,58,29
11699,2025-03-28 03:41:48.625044,San Salvador,Farmacia,Soleado,Medio,35,5
11700,2025-03-06 07:51:35.243083,La Libertad,Farmacia,Lluvioso,Bajo,31,11
11701,2025-04-16 07:14:11.924539,San Miguel,Tienda en línea,Nublado,Bajo,23,0
11702,2025-03-09 08:52:44.889077,Santa Ana,Tienda en línea,Soleado,Alto,45,11
11703,2025-07-03 19:41:35.508172,La Libertad,Supermercado,Nublado,Bajo,30,0
11704,2025-06-28 08:36:33.619136,Santa Ana,Restaurante,Lluvioso,Bajo,30,7
11705,2025-04-28 10:21:27.401889,San Salvador,Farmacia,Lluvioso,Bajo,44,11
11706,2025-03-12 15:14:06.244743,La Libertad,Supermercado,Nublado,Alto,52,19
11707,2025-08-16 20:46:38.323765,La Libertad,Tienda en línea,Lluvioso,Alto,63,26
11708,2025-06-28 07:08:15.683543,La Libertad,Restaurante,Soleado,Bajo,40,19
11709,2025-05-16 07:57:08.667055,La Libertad,Supermercado,Nublado,Bajo,20,0
11710,2025-06-11 22:34:32.284384,San Salvador,Farmacia,Nublado,Alto,44,24
11711,2025-05-02 03:47:38.605860,La Libertad,Tienda en línea,Nublado,Alto,50,25
11712,2025-05-26 05:18:40.554524,San Salvador,Supermercado,Lluvioso,Alto,46,26
11713,2025-03-22 07:14:33.617309,Santa Ana,Supermercado,Lluvioso,Bajo,29,0
11714,2025-06-30 07:45:53.307960,La Libertad,Restaurante,Soleado,Medio,38,7
11715,2025-08-21 19:23:18.763792,San Miguel,Farmacia,Nublado,Medio,28,4
11716,2025-08-23 19:46:34.838130,San Salvador,Tienda en línea,Soleado,Bajo,35,5
11717,2025-08-31 16:18:04.483248,Santa Ana,Restaurante,Lluvioso,Medio,41,15
11718,2025-03-15 08:17:45.956771,San Miguel,Farmacia,Soleado,Medio,42,16
11719,2025-04-15 12:47:55.207321,San Miguel,Restaurante,Lluvioso,Bajo,52,32
11720,2025-06-02 18:07:58.295780,Santa Ana,Restaurante,Lluvioso,Medio,56,22
11721,2025-08-24 17:55:46.514763,La Libertad,Farmacia,Soleado,Alto,60,39
11722,2025-06-08 06:43:39.182333,San Salvador,Tienda en línea,Soleado,Bajo,18,0
11723,2025-04-25 05:01:24.671435,San Salvador,Supermercado,Lluvioso,Medio,44,8
11724,2025-04-25 03:12:29.979916,San Miguel,Farmacia,Lluvioso,Bajo,28,4
11725,2025-08-15 15:41:52.290024,La Libertad,Restaurante,Nublado,Alto,55,24
11726,2025-06-13 10:47:54.443841,San Miguel,Farmacia,Lluvioso,Alto,62,37
11727,2025-03-27 01:32:50.869444,La Libertad,Tienda en línea,Soleado,Medio,49,17
11728,2025-07-05 07:12:28.042735,San Salvador,Supermercado,Nublado,Medio,42,18
11729,2025-06-22 14:00:26.975614,San Miguel,Restaurante,Soleado,Alto,29,0
11730,2025-03-14 05:23:03.065933,Santa Ana,Supermercado,Lluvioso,Alto,54,20
11731,2025-07-22 10:35:09.631254,San Salvador,Restaurante,Lluvioso,Medio,60,39
11732,2025-07-25 05:12:31.411676,San Salvador,Restaurante,Nublado,Alto,47,12
11733,2025-08-24 04:20:36.468114,Santa Ana,Supermercado,Soleado,Alto,59,26
11734,2025-07-11 21:24:55.008942,Santa Ana,Supermercado,Soleado,Medio,42,11
11735,2025-04-23 08:33:11.802014,San Salvador,Restaurante,Lluvioso,Alto,53,33
11736,2025-03-29 01:57:57.644094,La Libertad,Supermercado,Soleado,Medio,47,15
11737,2025-04-24 20:32:06.331458,San Salvador,Tienda en línea,Lluvioso,Medio,42,8
11738,2025-08-03 14:01:04.310024,La Libertad,Supermercado,Nublado,Alto,55,33
11739,2025-04-13 22:07:46.016150,San Salvador,Supermercado,Nublado,Alto,37,6
11740,2025-04-11 01:12:00.325642,La Libertad,Restaurante,Lluvioso,Alto,46,7
11741,2025-07-09 16:29:29.756257,San Salvador,Farmacia,Lluvioso,Alto,62,34
11742,2025-06-12 16:41:35.204816,San Salvador,Restaurante,Nublado,Bajo,37,13
11743,2025-08-18 09:55:52.769231,La Libertad,Restaurante,Soleado,Bajo,28,6
11744,2025-06-25 14:26:02.569712,San Miguel,Farmacia,Nublado,Medio,37,15
11745,2025-03-04 10:45:29.984801,San Salvador,Tienda en línea,Nublado,Bajo,29,0
11746,2025-03-15 05:17:42.623804,Santa Ana,Farmacia,Nublado,Bajo,31,5
11747,2025-07-14 13:39:08.055583,Santa Ana,Supermercado,Nublado,Bajo,16,0
11748,2025-06-11 07:46:13.845986,Santa Ana,Farmacia,Nublado,Bajo,35,0
11749,2025-03-26 07:49:43.856560,San Miguel,Tienda en línea,Lluvioso,Alto,50,26
11750,2025-05-10 11:08:27.183481,San Miguel,Farmacia,Lluvioso,Bajo,36,0
11751,2025-06-15 02:15:42.950046,San Miguel,Farmacia,Lluvioso,Bajo,42,12
11752,2025-04-24 19:17:29.535816,Santa Ana,Restaurante,Lluvioso,Bajo,51,26
11753,2025-03-05 17:43:42.922070,La Libertad,Tienda en línea,Nublado,Alto,42,13
11754,2025-06-28 23:27:44.822086,San Miguel,Tienda en línea,Nublado,Alto,49,17
11755,2025-06-15 20:08:57.895760,La Libertad,Restaurante,Soleado,Medio,23,0
11756,2025-07-15 08:52:05.329040,La Libertad,Farmacia,Soleado,Alto,43,21
11757,2025-03-06 20:45:20.713633,La Libertad,Tienda en línea,Soleado,Medio,35,7
11758,2025-06-15 19:44:33.469448,San Salvador,Supermercado,Lluvioso,Medio,64,27
11759,2025-03-02 20:14:17.218463,San Miguel,Tienda en línea,Nublado,Alto,40,13
11760,2025-07-30 02:36:13.302613,La Libertad,Farmacia,Lluvioso,Medio,61,39
11761,2025-06-25 01:09:24.266720,San Salvador,Restaurante,Lluvioso,Alto,40,4
11762,2025-08-06 09:56:37.713595,La Libertad,Farmacia,Soleado,Bajo,40,8
11763,2025-07-06 03:26:35.119730,San Miguel,Supermercado,Lluvioso,Bajo,23,0
11764,2025-06-09 10:24:19.960511,La Libertad,Restaurante,Lluvioso,Medio,48,18
11765,2025-06-10 12:46:09.294067,San Salvador,Tienda en línea,Nublado,Bajo,21,0
11766,2025-07-15 06:42:56.100004,Santa Ana,Supermercado,Nublado,Medio,42,3
11767,2025-04-15 02:09:04.321924,San Miguel,Farmacia,Lluvioso,Bajo,49,27
11768,2025-08-28 06:35:41.416355,San Salvador,Tienda en línea,Lluvioso,Medio,54,16
11769,2025-05-31 21:14:24.159897,San Miguel,Restaurante,Lluvioso,Medio,44,11
11770,2025-08-03 11:56:30.628404,San Miguel,Supermercado,Nublado,Medio,30,9
11771,2025-04-03 20:45:14.511211,La Libertad,Tienda en línea,Nublado,Alto,50,11
11772,2025-07-28 08:17:39.077570,San Miguel,Farmacia,Lluvioso,Alto,37,8
11773,2025-05-10 20:39:07.057054,Santa Ana,Tienda en línea,Soleado,Alto,33,0
11774,2025-03-13 03:47:03.885364,San Salvador,Supermercado,Soleado,Medio,44,9
11775,2025-03-20 15:37:05.106493,San Miguel,Tienda en línea,Nublado,Bajo,47,27
11776,2025-04-29 18:36:17.845987,San Miguel,Farmacia,Lluvioso,Alto,50,13
11777,2025-05-25 16:38:18.135864,La Libertad,Restaurante,Lluvioso,Alto,49,14
11778,2025-06-12 18:36:52.395343,San Salvador,Tienda en línea,Nublado,Bajo,19,0
11779,2025-04-12 20:55:18.226036,San Salvador,Restaurante,Lluvioso,Medio,59,34
11780,2025-06-18 02:24:29.853393,San Miguel,Restaurante,Lluvioso,Bajo,36,11
11781,2025-08-16 04:53:28.668432,La Libertad,Tienda en línea,Soleado,Bajo,33,0
11782,2025-05-15 08:16:56.000384,La Libertad,Farmacia,Nublado,Alto,63,24
11783,2025-05-08 03:51:10.864606,San Miguel,Supermercado,Soleado,Alto,42,10
11784,2025-06-05 02:09:12.384622,La Libertad,Tienda en línea,Soleado,Alto,50,18
11785,2025-04-08 09:18:49.927769,San Miguel,Supermercado,Lluvioso,Medio,35,2
11786,2025-03-02 14:32:01.213189,La Libertad,Supermercado,Nublado,Alto,58,30
11787,2025-03-20 07:44:15.757608,La Libertad,Tienda en línea,Nublado,Medio,27,3
11788,2025-03-20 00:51:44.432089,San Miguel,Farmacia,Soleado,Bajo,15,0
11789,2025-06-19 03:30:51.521094,La Libertad,Restaurante,Nublado,Bajo,27,0
11790,2025-08-18 22:19:03.562716,Santa Ana,Supermercado,Lluvioso,Medio,51,12
11791,2025-08-03 22:41:34.050821,San Miguel,Restaurante,Soleado,Alto,29,0
11792,2025-06-17 21:25:19.454394,La Libertad,Tienda en línea,Lluvioso,Alto,58,19
11793,2025-03-17 03:49:12.932854,San Salvador,Restaurante,Lluvioso,Medio,62,22
11794,2025-08-24 04:27:48.749794,La Libertad,Tienda en línea,Soleado,Alto,64,38
11795,2025-05-09 00:04:08.245565,Santa Ana,Tienda en línea,Soleado,Alto,55,32
11796,2025-05-24 16:06:18.305790,Santa Ana,Farmacia,Nublado,Alto,44,16
11797,2025-07-19 23:05:29.704857,San Miguel,Restaurante,Nublado,Medio,32,7
11798,2025-08-26 23:40:12.149457,San Salvador,Farmacia,Nublado,Bajo,28,0
11799,2025-03-12 05:11:28.916353,San Salvador,Tienda en línea,Soleado,Medio,22,0
11800,2025-07-20 02:33:37.129062,La Libertad,Farmacia,Nublado,Bajo,36,3
11801,2025-03-05 18:37:29.609940,Santa Ana,Farmacia,Soleado,Medio,31,6
11802,2025-03-18 19:29:51.105131,La Libertad,Restaurante,Lluvioso,Alto,52,22
11803,2025-05-26 20:06:34.584964,San Salvador,Restaurante,Lluvioso,Bajo,33,0
11804,2025-07-13 19:56:11.372564,San Miguel,Farmacia,Soleado,Medio,41,18
11805,2025-04-13 05:45:21.134293,San Miguel,Farmacia,Lluvioso,Medio,58,19
11806,2025-06-08 19:55:42.477912,La Libertad,Tienda en línea,Nublado,Alto,46,22
11807,2025-04-21 13:24:56.281265,San Miguel,Restaurante,Nublado,Bajo,16,0
11808,2025-08-09 10:14:14.116186,San Miguel,Supermercado,Nublado,Medio,54,24
11809,2025-05-08 00:14:12.291055,Santa Ana,Farmacia,Nublado,Alto,50,13
11810,2025-06-01 16:52:41.039621,Santa Ana,Farmacia,Nublado,Alto,36,9
11811,2025-04-15 17:53:42.728095,San Miguel,Farmacia,Nublado,Alto,60,24
11812,2025-08-22 04:03:32.743278,San Miguel,Farmacia,Soleado,Bajo,37,5
11813,2025-05-01 13:23:45.134084,San Miguel,Tienda en línea,Nublado,Alto,45,22
11814,2025-05-15 19:11:46.677043,San Miguel,Farmacia,Lluvioso,Medio,35,0
11815,2025-05-26 13:41:34.516241,San Salvador,Farmacia,Lluvioso,Alto,63,28
11816,2025-07-25 00:09:20.221059,Santa Ana,Tienda en línea,Nublado,Bajo,31,4
11817,2025-03-29 21:34:08.470534,La Libertad,Supermercado,Nublado,Alto,44,5
11818,2025-07-02 14:35:58.891644,San Salvador,Restaurante,Lluvioso,Medio,35,2
11819,2025-04-16 07:33:49.898944,San Salvador,Supermercado,Lluvioso,Alto,45,15
11820,2025-04-26 11:35:53.172395,San Miguel,Restaurante,Soleado,Medio,46,16
11821,2025-04-14 18:47:12.408593,San Salvador,Restaurante,Lluvioso,Medio,42,7
11822,2025-05-12 10:53:37.811497,San Salvador,Restaurante,Nublado,Alto,47,14
11823,2025-07-02 17:47:06.222753,La Libertad,Supermercado,Lluvioso,Bajo,40,3
11824,2025-04-22 08:51:46.614376,San Salvador,Restaurante,Nublado,Bajo,45,21
11825,2025-06-02 19:07:19.981089,La Libertad,Restaurante,Nublado,Medio,52,17
11826,2025-08-11 18:18:33.875830,La Libertad,Restaurante,Nublado,Medio,39,17
11827,2025-06-22 03:21:59.906383,San Miguel,Restaurante,Nublado,Bajo,29,4
11828,2025-04-08 22:20:52.761358,San Miguel,Supermercado,Soleado,Bajo,32,0
11829,2025-08-15 09:47:25.025956,La Libertad,Tienda en línea,Nublado,Alto,50,29
11830,2025-04-24 12:51:04.710694,La Libertad,Farmacia,Lluvioso,Medio,54,16
11831,2025-05-16 11:28:05.130553,Santa Ana,Farmacia,Lluvioso,Alto,65,32
11832,2025-03-16 07:25:31.754326,San Salvador,Restaurante,Nublado,Medio,54,21
11833,2025-07-07 10:02:08.576791,Santa Ana,Supermercado,Soleado,Bajo,37,0
11834,2025-08-28 21:18:52.908111,San Miguel,Tienda en línea,Lluvioso,Alto,70,37
11835,2025-07-25 02:57:02.041276,San Miguel,Supermercado,Lluvioso,Alto,64,42
11836,2025-08-19 20:28:26.725184,Santa Ana,Restaurante,Soleado,Bajo,38,16
11837,2025-07-09 02:34:42.617705,Santa Ana,Tienda en línea,Nublado,Bajo,41,20
11838,2025-04-02 13:07:12.515038,San Salvador,Tienda en línea,Soleado,Bajo,45,5
11839,2025-05-01 05:41:46.387124,San Miguel,Farmacia,Nublado,Alto,63,40
11840,2025-03-04 22:13:18.286970,La Libertad,Tienda en línea,Nublado,Bajo,20,0
11841,2025-07-27 12:47:26.374390,San Salvador,Farmacia,Soleado,Bajo,42,5
11842,2025-08-13 07:33:10.309906,Santa Ana,Farmacia,Lluvioso,Alto,65,40
11843,2025-03-15 08:47:51.138150,Santa Ana,Farmacia,Lluvioso,Bajo,39,12
11844,2025-07-28 08:44:34.992038,Santa Ana,Supermercado,Nublado,Bajo,27,0
11845,2025-06-13 15:42:31.985946,La Libertad,Tienda en línea,Lluvioso,Alto,55,30
11846,2025-05-17 21:31:02.119402,San Salvador,Farmacia,Soleado,Bajo,28,0
11847,2025-04-15 03:37:51.670094,La Libertad,Tienda en línea,Lluvioso,Alto,59,25
11848,2025-05-06 10:38:38.574624,La Libertad,Tienda en línea,Lluvioso,Bajo,51,28
11849,2025-05-13 12:25:13.682423,San Miguel,Tienda en línea,Soleado,Bajo,32,6
11850,2025-08-06 01:15:15.060754,Santa Ana,Restaurante,Soleado,Medio,42,15
11851,2025-06-27 00:41:40.098916,San Miguel,Tienda en línea,Lluvioso,Alto,57,25
11852,2025-05-26 08:08:33.170289,La Libertad,Tienda en línea,Soleado,Bajo,31,0
11853,2025-06-12 15:20:34.334563,San Salvador,Farmacia,Lluvioso,Medio,46,24
11854,2025-04-22 21:55:11.006165,San Salvador,Supermercado,Nublado,Medio,43,13
11855,2025-07-16 16:51:06.582810,Santa Ana,Supermercado,Soleado,Medio,50,16
11856,2025-06-16 14:26:09.766777,San Salvador,Tienda en línea,Lluvioso,Medio,45,24
11857,2025-06-05 08:26:51.268464,La Libertad,Restaurante,Nublado,Medio,47,16
11858,2025-07-31 10:26:07.038435,San Salvador,Supermercado,Nublado,Bajo,21,0
11859,2025-08-28 07:56:24.381449,La Libertad,Restaurante,Nublado,Alto,42,9
